Id,SalePrice
1461,153688.15424062283
1462,158594.9060684722
1463,170264.2136033537
1464,160919.99727221564
1465,164441.97249589284
1466,180643.11968828214
1467,166353.16305584184
1468,165905.538289426
1469,168021.48306252834
1470,165707.7091138322
1471,178688.7259810551
1472,190696.24695878598
1473,229836.0742263825
1474,166338.92572619815
1475,168606.30238085586
1476,163356.70984659402
1477,167519.90223021508
1478,159843.7968361908
1479,145934.97576202487
1480,167954.65613396728
1481,177392.084325058
1482,146419.85870712524
1483,142798.61187895972
1484,161711.36316532502
1485,151239.56585237937
1486,189676.32358646378
1487,182237.22236542313
1488,159897.43596148794
1489,161521.86742509468
1490,158078.5321219265
1491,175686.69417632
1492,160619.87836611219
1493,173671.1983651709
1494,181807.32305721915
1495,170394.69605517032
1496,163624.23280102827
1497,166396.50300941427
1498,165460.82663283238
1499,168269.20451230332
1500,156594.940462729
1501,159013.25584088624
1502,173109.81116635998
1503,158001.0134835864
1504,186405.24436224718
1505,161384.55783788994
1506,157712.06062088214
1507,161731.59832531126
1508,159239.50165701206
1509,173404.28714780053
1510,160329.5467058213
1511,138694.91341921117
1512,159544.88777845015
1513,177542.51921919652
1514,150126.76339081308
1515,168471.9787054997
1516,156379.11405268972
1517,159392.35060252695
1518,182559.42633372676
1519,166911.34244386776
1520,152816.19382856047
1521,158148.5294069162
1522,155681.2347667775
1523,150382.21566083917
1524,147343.0116090083
1525,163368.3307224475
1526,133259.81889869145
1527,179340.51696049332
1528,165255.1134153436
1529,151752.70428262322
1530,169576.62299998
1531,174012.4627914228
1532,174667.76960608375
1533,179740.23558525406
1534,165269.55127378862
1535,147367.9577375014
1536,148647.51119651843
1537,167947.234158124
1538,169028.35628828616
1539,180112.7481131405
1540,161241.9298603705
1541,159318.5338265095
1542,163072.38169546775
1543,165342.3968357529
1544,173019.82566790067
1545,150026.89904350496
1546,175824.00824487626
1547,168429.65063575451
1548,164117.75309914164
1549,175633.2265276865
1550,163499.65100284896
1551,176687.71456245505
1552,177996.49207461777
1553,159230.3873414768
1554,152030.78138769517
1555,157584.79455442357
1556,161911.32109094504
1557,150165.43657530585
1558,161839.81422362378
1559,160229.7586862199
1560,181330.25621845297
1561,167458.7314585772
1562,157536.12015700116
1563,162844.0067636599
1564,177093.3649656207
1565,158690.89809293998
1566,159057.54726236008
1567,153523.28346529524
1568,171983.79391110459
1569,152616.24026604072
1570,161291.23240338653
1571,169070.3814905026
1572,145324.2764316322
1573,154762.41142907416
1574,167149.38388851588
1575,168985.76216881737
1576,178926.36972796335
1577,152409.26205947626
1578,155205.87848852517
1579,170863.7388473118
1580,165655.5384816389
1581,157086.75334396696
1582,170614.0592713285
1583,189314.8022426108
1584,170132.22852921535
1585,150767.61061520406
1586,129057.95459232702
1587,146238.25010012774
1588,164239.84860598957
1589,149214.85784383645
1590,159120.45059604468
1591,166959.60385613694
1592,182271.75317119592
1593,167333.66987727795
1594,161439.0188340106
1595,193791.49067682194
1596,170249.16443523712
1597,155737.60110601998
1598,154178.08449948803
1599,183913.77594212664
1600,173355.39069987586
1601,161583.29641586138
1602,141655.5230998339
1603,135662.39570236177
1604,146198.8661726582
1605,167701.3695838026
1606,174239.71147290219
1607,149756.83663427402
1608,150526.38146195209
1609,152085.78384779507
1610,117771.45461366513
1611,162076.71318442683
1612,151358.15182812794
1613,164456.23249159093
1614,178099.4651532253
1615,165106.46945792818
1616,172092.11185359588
1617,174925.74758714976
1618,153969.87360216666
1619,168423.60351862412
1620,176137.80734395442
1621,165882.55787199107
1622,138790.82797868774
1623,143330.7900525078
1624,163203.84161347055
1625,175391.41409986638
1626,167519.43565408626
1627,167731.69106183367
1628,198478.95697998116
1629,166269.69635504778
1630,168900.6230938284
1631,185538.1211070163
1632,171582.16117586938
1633,160910.91954852632
1634,177308.22989889758
1635,186649.1238999529
1636,163806.41622351608
1637,178085.28356909036
1638,192524.55750179125
1639,164455.2252622565
1640,175954.0677152053
1641,168563.42000342236
1642,162896.18907221628
1643,197943.53322190233
1644,169505.57747129403
1645,164174.02748317076
1646,168139.38471041736
1647,165759.75360143278
1648,169120.133267104
1649,157046.94265346567
1650,190285.9661090263
1651,171804.62048384463
1652,159431.3186550571
1653,206403.74487919136
1654,181804.95932566814
1655,175874.37965261666
1656,160653.73436631187
1657,183970.13281979464
1658,168245.61604247897
1659,163556.68511809708
1660,168559.72648237582
1661,158768.63205617483
1662,169321.40473699116
1663,141022.45475670104
1664,165242.71058821966
1665,150092.32777090857
1666,149699.47771057393
1667,159739.055069237
1668,149631.3174418248
1669,164412.26207017025
1670,147255.22923113775
1671,159739.67399851614
1672,160765.1000128394
1673,197970.81332910078
1674,162812.15225379978
1675,201504.74746035354
1676,181530.2291899451
1677,175791.69595470166
1678,165037.59351202732
1679,174302.75366249395
1680,172675.10344187103
1681,180982.6255136689
1682,166851.1508209069
1683,181108.58913296554
1684,163736.82677713907
1685,171661.22587187777
1686,184644.1592721495
1687,153846.45874627776
1688,178731.40884404516
1689,170770.70266863029
1690,144701.90334854665
1691,153281.8207633161
1692,168688.0136253577
1693,143498.63120044695
1694,151016.0523392197
1695,162869.49513938514
1696,180779.01881742667
1697,155015.46137871104
1698,188018.94943608984
1699,166242.5120792725
1700,169245.3666758506
1701,166601.87299916326
1702,156368.5014572482
1703,164750.8279761081
1704,159445.33735009772
1705,156546.75640817743
1706,152983.45701782237
1707,141855.88281326444
1708,159343.0413873916
1709,170413.79147429578
1710,160771.19030161918
1711,161416.70139099145
1712,153216.10937962876
1713,154813.36622595912
1714,150779.79677649194
1715,172393.76276663606
1716,151287.61591052715
1717,157254.31886451048
1718,156873.45282999874
1719,147363.38188971594
1720,172312.00237637185
1721,145292.62665012962
1722,148593.7054448914
1723,138103.9404737285
1724,163292.65638115173
1725,172923.15929690463
1726,163276.74901634987
1727,167419.4860252075
1728,164410.78102493568
1729,168835.27700214164
1730,168346.33979994574
1731,194743.60768652323
1732,186786.06184093253
1733,174680.52184624487
1734,172196.4187036398
1735,171336.97275950667
1736,164965.02908373985
1737,161261.16647008795
1738,162584.41974986714
1739,183492.32918826598
1740,155084.3345224453
1741,157148.9381038335
1742,154630.6216135148
1743,168275.19034272167
1744,156568.4410593615
1745,168277.33212981946
1746,181188.11007421414
1747,164713.805750076
1748,172535.72277960114
1749,163647.10262482095
1750,153638.97139391224
1751,180962.2117082471
1752,149701.89046864817
1753,177869.25942029303
1754,182923.52995074805
1755,178689.86096381058
1756,182486.4621414001
1757,159530.7836450319
1758,175537.9249790528
1759,164193.02262437684
1760,165215.39869084273
1761,167168.92589413215
1762,192607.35008295448
1763,182083.4779478126
1764,152574.6980864273
1765,146565.45733323818
1766,159548.52915939348
1767,149873.589208472
1768,159306.2729098915
1769,159852.02138615167
1770,166526.07078271185
1771,149802.86823231334
1772,152010.8007469037
1773,162568.52914909448
1774,168961.36703198426
1775,158168.6700201913
1776,158921.951742205
1777,156140.71905634986
1778,154853.39653927932
1779,140319.492864662
1780,169547.9957409284
1781,143418.6070218366
1782,164204.64730213114
1783,159476.43099778425
1784,151555.48263354614
1785,177552.90917983276
1786,157612.87885570858
1787,172128.67286361704
1788,151686.8511321401
1789,162559.0455042301
1790,147258.0612255636
1791,156696.62150748668
1792,171150.3149734168
1793,165929.38110204594
1794,166034.5293404367
1795,163427.86797507078
1796,171493.95965898602
1797,178269.22470885207
1798,161827.29540238905
1799,170897.18931318313
1800,175077.33715502094
1801,164690.42130325042
