Id,SalePrice
1461,117060.21635634197
1462,141604.8584311581
1463,174543.5224671024
1464,198376.71579830855
1465,200558.74074714916
1466,169195.42120718156
1467,187211.2191495845
1468,162512.01709225692
1469,194562.50179798118
1470,124968.10184778392
1471,181902.5794238802
1472,102234.32974444801
1473,96180.69320487937
1474,143223.73527673446
1475,117581.19614763379
1476,356132.077628988
1477,241726.86603329176
1478,294700.0827721566
1479,295499.3858587465
1480,487703.8027969624
1481,319573.5471218049
1482,215292.4618750401
1483,173598.439914298
1484,168445.94148035746
1485,196216.10929389857
1486,192788.7399489906
1487,326303.51030051144
1488,236700.2066716323
1489,191741.55855446472
1490,239249.61786817943
1491,192772.6625161542
1492,86172.22155485634
1493,188558.8557272352
1494,280371.9042880515
1495,275198.6180172667
1496,237078.41635810107
1497,176361.0429953939
1498,177092.43720426818
1499,166331.41440125369
1500,158372.03212808262
1501,172358.26348607262
1502,154709.20524145264
1503,281514.5981739104
1504,247891.87051781136
1505,230101.21488855736
1506,184701.35590428943
1507,250940.26400244405
1508,197420.9460436414
1509,159315.00534806898
1510,145214.35092375876
1511,153646.83561052484
1512,171587.72792429634
1513,152026.3177476263
1514,142820.37111753508
1515,195741.60454516584
1516,151871.98491490463
1517,169599.21739709246
1518,126264.50687648609
1519,210473.61683807865
1520,128836.808448202
1521,128452.54323877991
1522,175003.81787292648
1523,111195.58791560301
1524,122845.89133223763
1525,120369.4594917512
1526,108305.80343317089
1527,105383.04839858682
1528,139742.5502199188
1529,150410.8459601284
1530,203129.88613057736
1531,111263.42674612522
1532,94475.55606235332
1533,140505.02764494243
1534,124892.32133427174
1535,140785.23649536056
1536,108587.33475417229
1537,59013.73007124252
1538,144182.0817149422
1539,190419.73480034556
1540,95011.63805025442
1541,134970.92370679133
1542,136913.66304725304
1543,178560.18029206237
1544,88545.82975978818
1545,120069.52089279951
1546,138098.1745658229
1547,128923.35269532909
1548,139812.48061133965
1549,124870.82788213619
1550,133097.2715794492
1551,102205.64102894109
1552,137183.6604115728
1553,138185.03689818294
1554,123140.16808428049
1555,154424.2223017739
1556,90504.80961163511
1557,100747.57870485506
1558,104553.810987916
1559,63575.27147785624
1560,132993.8537026793
1561,116513.97137296778
1562,134281.1883964384
1563,122616.13659336326
1564,153255.3895661518
1565,145106.81923501624
1566,233476.00951262985
1567,79308.64993307026
1568,234056.21638239126
1569,124587.90116475026
1570,138256.08106670738
1571,113920.74065216449
1572,140571.17730425452
1573,227291.53225938603
1574,120363.92054645157
1575,232506.55204282815
1576,239594.70819713245
1577,181052.86001030938
1578,144470.29452636393
1579,140320.46950245617
1580,195604.25984126143
1581,154895.2291832983
1582,129938.32219143586
1583,277974.1853591586
1584,219808.35831886993
1585,141899.96835186373
1586,67911.41494615673
1587,107347.59715467555
1588,156915.53536676502
1589,95092.71666871443
1590,133192.7842851508
1591,91781.60414194729
1592,111139.2999779437
1593,125015.07152113685
1594,130720.5178152386
1595,104826.01441229334
1596,216042.76721945681
1597,196199.08289546362
1598,226822.27532067735
1599,167378.7463385432
1600,156223.0739332532
1601,73302.07335824637
1602,116874.0654118659
1603,67920.47892816662
1604,254239.60737132173
1605,234046.1203734728
1606,167152.40706083356
1607,174312.46303146068
