Id,SalePrice
1461,118413.3471536497
1462,144053.3538008112
1463,173794.93898100115
1464,200185.02045278176
1465,198643.08870809746
1466,169149.57248496867
1467,188742.07722576542
1468,162813.4914857668
1469,191974.59153423127
1470,119853.926962306
1471,187234.1155468381
1472,103256.55988938593
1473,96682.47694491177
1474,146030.9531790755
1475,119576.830947667
1476,350649.6134473217
1477,243609.52197191515
1478,289960.5630926839
1479,291887.78359578043
1480,503802.36728443985
1481,320991.27393301897
1482,213478.54391155049
1483,170692.73740602232
1484,169060.3600843931
1485,192035.2193900486
1486,193375.5272325872
1487,330735.48989189765
1488,240741.03746121755
1489,188608.909195261
1490,235724.67525575933
1491,191334.49365082922
1492,86439.23245217204
1493,191011.37550945402
1494,287078.0083404257
1495,278819.3338774485
1496,236723.86573514133
1497,176040.49988256113
1498,169887.5963878556
1499,161121.35279015347
1500,156414.80126821258
1501,171572.36340360032
1502,156105.17866760775
1503,287487.6585174289
1504,247753.76219558678
1505,229042.13703216173
1506,188848.38715937734
1507,251665.57081593238
1508,192599.82495736197
1509,159673.3700797744
1510,143481.99149134103
1511,149077.2733423666
1512,174914.9867181134
1513,152447.3792359592
1514,146756.23813302245
1515,191415.8627667862
1516,149642.17412598553
1517,172237.66991650828
1518,128350.4971676586
1519,215001.9511830308
1520,125849.23441578967
1521,125996.74434791465
1522,175220.32365165156
1523,109952.73937514314
1524,119772.09797361627
1525,119218.84894827886
1526,106865.24260683112
1527,105360.64937074474
1528,140402.60657683466
1529,146303.11114594823
1530,202472.83972212524
1531,110674.2737926266
1532,97117.46811888994
1533,143315.23837649586
1534,125386.50042620566
1535,139820.6531747489
1536,109729.94229381911
1537,60311.908374043465
1538,144107.58658758464
1539,186575.22562837251
1540,93474.80268226692
1541,134503.2146271026
1542,134101.8466929669
1543,175099.98610149944
1544,87428.38640842684
1545,113946.02358393319
1546,137365.3650084072
1547,123149.92379175099
1548,137230.0357407862
1549,124440.40009257663
1550,131645.92838430768
1551,103542.60062151252
1552,136532.883137137
1553,141444.54972630608
1554,123959.34332391025
1555,149248.32298732156
1556,90339.39139505957
1557,100703.11197155098
1558,103663.86979068913
1559,64173.39961204029
1560,132630.0874217895
1561,116548.55966106986
1562,132613.88152241535
1563,120277.39613989861
1564,152991.66938766517
1565,142670.9582980439
1566,234350.8400966053
1567,76485.15224392862
1568,232318.01581535046
1569,119824.25094583484
1570,140948.25397521377
1571,116191.90414116844
1572,138855.63660073877
1573,223259.5428865349
1574,119198.51947868627
1575,223938.4058462199
1576,254106.9389762358
1577,181767.80557792212
1578,141767.35504790273
1579,139171.4540836765
1580,195880.75267185463
1581,158865.29028640344
1582,128113.84435710293
1583,292832.4379732889
1584,221345.87551652297
1585,139511.4344700588
1586,70541.48691166297
1587,103276.71337598759
1588,153674.62992765376
1589,94951.06662545117
1590,133202.45969797095
1591,92171.85190296128
1592,108481.00117916922
1593,125057.23951770352
1594,134294.51026895
1595,104273.34016160935
1596,219644.5747621963
1597,190969.11864900996
1598,222555.95173633512
1599,169258.77131612474
1600,158726.8854247297
1601,70173.35927046239
1602,116716.50766904932
1603,69101.86708344534
1604,256919.39672518548
1605,240683.5418052793
1606,170446.35300030687
1607,178042.03351218507
1608,212785.42838620287
1609,179403.17481501153
1610,147432.2464960587
1611,135029.1016454453
1612,169214.46907278727
1613,169047.71192499538
1614,125745.67154755544
1615,92246.69820752207
1616,78246.02694705674
1617,94159.19844343927
1618,128979.43789026378
1619,146005.49223094038
1620,164744.21655059652
1621,133260.05154109435
1622,145595.59924238024
1623,255109.3655717954
1624,203954.61383588763
1625,119183.44217417242
1626,172102.25868506488
1627,189371.83781664204
1628,280946.40466591035
1629,180564.0549198437
1630,352424.85009753564
1631,226458.9439880305
1632,234436.24976451288
1633,179605.15002729566
1634,185359.29982488803
1635,174771.13791660566
1636,156031.41285262036
1637,197572.954471617
1638,176217.65125609242
1639,190696.80981519635
1640,250802.7771642028
1641,178648.0665225681
1642,239407.80195214634
1643,214130.8835190927
1644,236310.8986815581
1645,211991.3760073056
1646,162540.04596426093
1647,158845.8728794366
1648,132566.3768618759
1649,143106.40979499376
1650,117452.47951912544
1651,125438.26234810163
1652,101909.76153078931
1653,104530.94712352406
1654,144178.17246577394
1655,139046.79472774515
1656,137748.26591558542
1657,144411.8522511154
1658,144896.0201685357
1659,129161.9653207169
1660,156622.8938995927
1661,422783.6867003027
1662,403126.5945929674
1663,363994.82026979444
1664,513308.4380239966
1665,304324.9945301056
1666,328024.3006751725
1667,384632.39221274294
1668,346903.77409787517
1669,303584.97758762987
1670,339658.6266385638
1671,261846.28637727202
1672,432487.4245186021
1673,290237.7453274606
1674,244688.7481773446
1675,195632.40193911194
1676,195374.98223626483
1677,214972.84085134236
1678,452113.50248139247
1679,386742.6209065896
1680,318546.5474305456
1681,245412.52571698485
1682,314544.6887121334
1683,192173.22008662517
1684,174128.2685426575
1685,174539.86866013164
1686,175492.09850971503
1687,176415.73491770166
1688,189620.80447534652
1689,196528.54689157679
1690,200829.06442520727
1691,191469.01556398667
1692,260998.58135019304
1693,166159.62056153288
1694,184096.13509581165
1695,172278.23645601879
1696,263255.02522067435
1697,179380.09688968147
1698,341270.0788497136
1699,322576.4377728335
1700,254020.03837893766
1701,266512.92996548273
1702,234180.98750600318
1703,238828.41888915014
1704,275733.8477909765
1705,241580.04191103223
1706,312259.5921923246
1707,208424.31224096927
1708,202213.6452778646
1709,262073.94192078672
1710,222992.10985606952
1711,271643.4915578523
1712,253323.15625247022
1713,275400.77983430144
1714,221750.6955603826
1715,208739.2558123644
1716,181447.61517553547
1717,179476.2962428814
1718,136254.44959149434
1719,204580.4693215695
1720,241664.96481842492
1721,163546.147581628
1722,123377.90299540343
1723,153625.79683439436
1724,203969.3943728122
1725,238182.74106220828
1726,183804.8344343424
1727,149201.20205259084
1728,177721.58151174118
