Id,SalePrice
1461,115980.3188769949
1462,145217.2384765135
1463,171846.79367312524
1464,196952.11460885848
1465,198041.56624942584
1466,168324.86042233897
1467,187474.8638318748
1468,162120.55897054097
1469,190018.31554155616
1470,120898.02396242265
1471,177603.45075102182
1472,102676.24015955212
1473,96489.2447477812
1474,144381.47943653364
1475,117856.72650040116
1476,348042.17710757797
1477,244934.0915265215
1478,296490.22721622477
1479,297136.1959878907
1480,496007.5355135204
1481,321994.83248511364
1482,215835.4411520601
1483,170580.81244568084
1484,169258.5085253897
1485,197040.73810578388
1486,191418.86006511617
1487,334202.5384345686
1488,238884.42824150182
1489,188627.8195978502
1490,235902.59546610503
1491,191852.99080848854
1492,85870.37900964315
1493,193208.76159916274
1494,288732.23754338105
1495,277765.46677875356
1496,234808.5503533576
1497,174548.94932346465
1498,174505.88717829078
1499,163268.77874292998
1500,158367.2432886794
1501,172466.5181479796
1502,155511.35972767533
1503,284175.9075923764
1504,247909.47380928413
1505,229359.6627050724
1506,188908.96635621082
1507,244745.33780836719
1508,193869.76421216916
1509,157958.14167882397
1510,144621.90419340116
1511,152232.4786036202
1512,172117.845108279
1513,151323.20935977416
1514,146790.47522546406
1515,188156.3897327925
1516,150756.81805585712
1517,167321.31363280144
1518,128398.58943137494
1519,210937.062858503
1520,126720.29944634894
1521,124876.97143339446
1522,174598.88786702088
1523,110588.31625457728
1524,120323.52323852117
1525,118132.44228947464
1526,108367.62376346781
1527,105098.21608456642
1528,137038.29965943078
1529,148645.26677365915
1530,205763.33826136094
1531,113899.27253226678
1532,97012.97468520072
1533,144568.39854008352
1534,123436.44490868384
1535,136767.30462553565
1536,109242.40580442811
1537,58250.221220164705
1538,146210.24901205153
1539,188561.10642855364
1540,91250.35121528311
1541,137175.05240722172
1542,132840.96786180802
1543,175647.32851953583
1544,88089.47132372546
1545,115719.29721281772
1546,140637.61017467664
1547,127393.94468793487
1548,139072.16983678372
1549,125827.44417373402
1550,134085.57901435174
1551,102399.51887026739
1552,140033.07613278244
1553,141991.71857685442
1554,126165.14371420837
1555,149007.0649176549
1556,89435.61189226006
1557,98598.07882872311
1558,104568.8934396878
1559,68891.31452503998
1560,129529.48840480419
1561,114575.08326318792
1562,133332.52955915013
1563,120865.43470214948
1564,152778.01179953202
1565,142457.26271619048
1566,235955.3802147098
1567,76389.72085066786
1568,236983.0085814213
1569,122450.0351322966
1570,140564.32183575977
1571,112831.58226355261
1572,136699.79069929864
1573,220711.86477945052
1574,116987.7441934006
1575,227336.12069804635
1576,249957.68253081202
1577,183863.7354015337
1578,142295.70000785837
1579,139827.0687365472
1580,196967.01205193767
1581,158575.69034084925
1582,129600.65839005125
1583,286996.45622148097
1584,220825.24824938807
1585,140766.04651075247
1586,72139.5084135411
1587,106940.22115823982
1588,151997.7754550607
1589,94849.72814986136
1590,132860.97161320646
1591,92086.87584978304
1592,107752.90368782767
1593,129272.00720758294
1594,133512.35716183405
1595,104332.41879194333
1596,214800.1333871822
